Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, 线缆伪装板 - 单色砖
appliedenergistics2:facade:0, 线缆伪装板 - 未烧制的陶瓷块
appliedenergistics2:facade:0, 线缆伪装板 - 白色陶瓷块
appliedenergistics2:facade:0, 线缆伪装板 - 橙色陶瓷块
appliedenergistics2:facade:0, 线缆伪装板 - 品红色陶瓷块
appliedenergistics2:facade:0, 线缆伪装板 - 淡蓝色瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 黄色陶瓷块
appliedenergistics2:facade:0, 线缆伪装板 - 黄绿色陶瓷块
appliedenergistics2:facade:0, 线缆伪装板 - 粉红色陶瓷块
appliedenergistics2:facade:0, 线缆伪装板 - 灰色陶瓷块
appliedenergistics2:facade:0, 线缆伪装板 - 淡灰色陶瓷块
appliedenergistics2:facade:0, 线缆伪装板 - 青色陶瓷块
appliedenergistics2:facade:0, 线缆伪装板 - 紫色陶瓷块
appliedenergistics2:facade:0, 线缆伪装板 - 蓝色陶瓷块
appliedenergistics2:facade:0, 线缆伪装板 - 棕色陶瓷块
appliedenergistics2:facade:0, 线缆伪装板 - 绿色陶瓷块
appliedenergistics2:facade:0, 线缆伪装板 - 红色陶瓷块
appliedenergistics2:facade:0, 线缆伪装板 - 黑色陶瓷块
appliedenergistics2:facade:0, 线缆伪装板 - 虹色渐变瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 虹色渐变瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 虹色渐变瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 虹色渐变瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 虹色渐变瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 虹色渐变瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 虹色渐变瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 虹色渐变瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 紧实型压缩空间壁
appliedenergistics2:facade:0, 线缆伪装板 - 压缩空间壁
appliedenergistics2:facade:0, 线缆伪装板 - Wheat Fertile Soil
appliedenergistics2:facade:0, 线缆伪装板 - Potato Fertile Soil
appliedenergistics2:facade:0, 线缆伪装板 - Carrot Fertile Soil
appliedenergistics2:facade:0, 线缆伪装板 - Beetroot Fertile Soil
appliedenergistics2:facade:0, 线缆伪装板 - Oak Sapling Fertile Soil
appliedenergistics2:facade:0, 线缆伪装板 - Birch Sapling Fertile Soil
appliedenergistics2:facade:0, 线缆伪装板 - Spruce Sapling Fertile Soil
appliedenergistics2:facade:0, 线缆伪装板 - Jungle Sapling Fertile Soil
appliedenergistics2:facade:0, 线缆伪装板 - Acacia Sapling Fertile Soil
appliedenergistics2:facade:0, 线缆伪装板 - Dark Oak Sapling Fertile Soil
appliedenergistics2:facade:0, 线缆伪装板 - 盐块
appliedenergistics2:facade:0, 线缆伪装板 - 纯石英块
appliedenergistics2:facade:0, 线缆伪装板 - 长活塞
appliedenergistics2:facade:0, 线缆伪装板 - 粘性长活塞
appliedenergistics2:facade:0, 线缆伪装板 - 精细合成器
appliedenergistics2:facade:0, 线缆伪装板 - 锡块
appliedenergistics2:facade:0, 线缆伪装板 - 锡矿石
appliedenergistics2:facade:0, 线缆伪装板 - 铜块
appliedenergistics2:facade:0, 线缆伪装板 - 铜矿石
appliedenergistics2:facade:0, 线缆伪装板 - 自然铜矿
appliedenergistics2:facade:0, 线缆伪装板 - 青铜块
appliedenergistics2:facade:0, 线缆伪装板 - 红宝石块
appliedenergistics2:facade:0, 线缆伪装板 - 红宝石矿
appliedenergistics2:facade:0, 线缆伪装板 - 钶块
appliedenergistics2:facade:0, 线缆伪装板 - 致密玻璃
appliedenergistics2:facade:0, 线缆伪装板 - 致密黑曜石
appliedenergistics2:facade:0, 线缆伪装板 - 毒泥土
appliedenergistics2:facade:0, 线缆伪装板 - 机器框架
appliedenergistics2:facade:0, 线缆伪装板 - 共振板块
appliedenergistics2:facade:0, 线缆伪装板 - 共振矿石
appliedenergistics2:facade:0, 线缆伪装板 - 共振矿石
appliedenergistics2:facade:0, 线缆伪装板 - 共振矿石
appliedenergistics2:facade:0, 线缆伪装板 - 通量方块
appliedenergistics2:facade:0, 线缆伪装板 - 福鲁伊克斯线圈方块
appliedenergistics2:facade:0, 线缆伪装板 - 致密福鲁伊克斯线圈方块
appliedenergistics2:facade:0, 线缆伪装板 - 石英纤维线圈方块
appliedenergistics2:facade:0, 线缆伪装板 - 富石英铁线圈方块
appliedenergistics2:facade:0, 线缆伪装板 - 沥青混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 强化焦炉砖
appliedenergistics2:facade:0, 线缆伪装板 - 逻辑编程器
appliedenergistics2:facade:0, 线缆伪装板 - 门瑞欧木
appliedenergistics2:facade:0, 线缆伪装板 - 富集的门瑞欧木
appliedenergistics2:facade:0, 线缆伪装板 - 门瑞欧树叶
appliedenergistics2:facade:0, 线缆伪装板 - 门瑞欧木板
appliedenergistics2:facade:0, 线缆伪装板 - 门瑞欧结晶块
appliedenergistics2:facade:0, 线缆伪装板 - 门瑞欧结晶砖
appliedenergistics2:facade:0, 线缆伪装板 - 紫颂果结晶块
appliedenergistics2:facade:0, 线缆伪装板 - 紫颂果结晶砖
appliedenergistics2:facade:0, 线缆伪装板 - 强化金属块
appliedenergistics2:facade:0, 线缆伪装板 - 红石代理器
appliedenergistics2:facade:0, 线缆伪装板 - 红石代理器（更新）
appliedenergistics2:facade:0, 线缆伪装板 - 天线
appliedenergistics2:facade:0, 线缆伪装板 - 天线基座
appliedenergistics2:facade:0, 线缆伪装板 - 天线盘
appliedenergistics2:facade:0, 线缆伪装板 - Store
appliedenergistics2:facade:0, 线缆伪装板 - Shipping Crate
appliedenergistics2:facade:0, 线缆伪装板 - 兼容生猪排
appliedenergistics2:facade:0, 线缆伪装板 - 含水方块
appliedenergistics2:facade:0, 线缆伪装板 - 远古圆石
appliedenergistics2:facade:0, 线缆伪装板 - 远古苔石
appliedenergistics2:facade:0, 线缆伪装板 - 远古砖块
appliedenergistics2:facade:0, 线缆伪装板 - 远古沙砾
appliedenergistics2:facade:0, 线缆伪装板 - 远古草方块
appliedenergistics2:facade:0, 线缆伪装板 - Ancient Diamond Block
appliedenergistics2:facade:0, 线缆伪装板 - Ancient Gold Block
appliedenergistics2:facade:0, 线缆伪装板 - Ancient Iron Block
appliedenergistics2:facade:0, 线缆伪装板 - 暗岩
appliedenergistics2:facade:0, 线缆伪装板 - 箱装呆头草种子
appliedenergistics2:facade:0, 线缆伪装板 - 茅草垛
appliedenergistics2:facade:0, 线缆伪装板 - 荒垣石砖
appliedenergistics2:facade:0, 线缆伪装板 - 錾制荒垣石砖
appliedenergistics2:facade:0, 线缆伪装板 - 鲜红荒垣石砖
appliedenergistics2:facade:0, 线缆伪装板 - 翱空木
appliedenergistics2:facade:0, 线缆伪装板 - 翱空木树叶
appliedenergistics2:facade:0, 线缆伪装板 - 翱空木板
appliedenergistics2:facade:0, 线缆伪装板 - 高精宝石块
appliedenergistics2:crystal_seed:0, 赛特斯石英种子
appliedenergistics2:crystal_seed:600, 下界石英种子
appliedenergistics2:crystal_seed:1200, 福鲁伊克斯种子
appliedenergistics2:crystal_seed:0, 赛特斯石英种子
appliedenergistics2:crystal_seed:600, 下界石英种子
appliedenergistics2:crystal_seed:1200, 福鲁伊克斯种子
appliedenergistics2:crystal_seed:0, 赛特斯石英种子
appliedenergistics2:crystal_seed:600, 下界石英种子
appliedenergistics2:crystal_seed:1200, 福鲁伊克斯种子
appliedenergistics2:encoded_pattern, 编码样板
appliedenergistics2:paint_ball:0, 染色球 - 白色
appliedenergistics2:paint_ball:1, 染色球 - 橙色
appliedenergistics2:paint_ball:2, 染色球 - 品红色
appliedenergistics2:paint_ball:3, 染色球 - 淡蓝色
appliedenergistics2:paint_ball:4, 染色球 - 黄色
appliedenergistics2:paint_ball:5, 染色球 - 黄绿色
appliedenergistics2:paint_ball:6, 染色球 - 粉红色
appliedenergistics2:paint_ball:7, 染色球 - 灰色
appliedenergistics2:paint_ball:8, 染色球 - 淡灰色
appliedenergistics2:paint_ball:9, 染色球 - 青色
appliedenergistics2:paint_ball:10, 染色球 - 紫色
appliedenergistics2:paint_ball:11, 染色球 - 蓝色
appliedenergistics2:paint_ball:12, 染色球 - 棕色
appliedenergistics2:paint_ball:13, 染色球 - 绿色
appliedenergistics2:paint_ball:14, 染色球 - 红色
appliedenergistics2:paint_ball:15, 染色球 - 黑色
appliedenergistics2:paint_ball:20, 染色球 - 光通 白色
appliedenergistics2:paint_ball:21, 染色球 - 光通 橙色
appliedenergistics2:paint_ball:22, 染色球 - 光通 品红色
appliedenergistics2:paint_ball:23, 染色球 - 光通 淡蓝色
appliedenergistics2:paint_ball:24, 染色球 - 光通 黄色
appliedenergistics2:paint_ball:25, 染色球 - 光通 黄绿色
appliedenergistics2:paint_ball:26, 染色球 - 光通 粉红色
appliedenergistics2:paint_ball:27, 染色球 - 光通 灰色
appliedenergistics2:paint_ball:28, 染色球 - 光通 淡灰色
appliedenergistics2:paint_ball:29, 染色球 - 光通 青色
appliedenergistics2:paint_ball:30, 染色球 - 光通 紫色
appliedenergistics2:paint_ball:31, 染色球 - 光通 蓝色
appliedenergistics2:paint_ball:32, 染色球 - 光通 棕色
appliedenergistics2:paint_ball:33, 染色球 - 光通 绿色
appliedenergistics2:paint_ball:34, 染色球 - 光通 红色
appliedenergistics2:paint_ball:35, 染色球 - 光通 黑色
appliedenergistics2:dummy_fluid_item, item.appliedenergistics2.dummy_fluid_item.name
appliedenergistics2:material:28, 高级卡
appliedenergistics2:material:44, 破坏核心
appliedenergistics2:material:25, 基础卡
appliedenergistics2:material:52, 空白样板
appliedenergistics2:material:23, 运算处理器
appliedenergistics2:material:13, 运算压印模板
appliedenergistics2:material:16, 运算电路板
appliedenergistics2:material:27, 容量卡
appliedenergistics2:material:53, 合成卡
appliedenergistics2:material:29, 模糊卡
appliedenergistics2:material:31, 反相卡
appliedenergistics2:material:26, 红石卡
appliedenergistics2:material:30, 加速卡
appliedenergistics2:material:34, 128³-空间组件
appliedenergistics2:material:37, 16k-ME存储组件
appliedenergistics2:material:33, 16³-空间组件
appliedenergistics2:material:35, 1k-ME存储组件
appliedenergistics2:material:32, 2³-空间组件
appliedenergistics2:material:36, 4k-ME存储组件
appliedenergistics2:material:38, 64k-ME存储组件
appliedenergistics2:material:0, 赛特斯石英水晶
appliedenergistics2:material:1, 充能赛特斯石英水晶
appliedenergistics2:material:2, 赛特斯石英粉
appliedenergistics2:material:39, ME存储外壳
appliedenergistics2:material:46, 末影粉
appliedenergistics2:material:24, 工程处理器
appliedenergistics2:material:14, 工程压印模板
appliedenergistics2:material:17, 工程电路板
appliedenergistics2:material:4, 面粉
appliedenergistics2:material:56, 16k-ME流体存储组件
appliedenergistics2:material:54, 1k-ME流体存储组件
appliedenergistics2:material:55, 4k-ME流体存储组件
appliedenergistics2:material:57, 64k-ME流体存储组件
appliedenergistics2:material:7, 福鲁伊克斯水晶
appliedenergistics2:material:8, 福鲁伊克斯粉
appliedenergistics2:material:9, 福鲁伊克斯珍珠
appliedenergistics2:material:43, 成型核心
appliedenergistics2:material:51, 金粉
appliedenergistics2:material:49, 铁粉
appliedenergistics2:material:22, 逻辑处理器
appliedenergistics2:material:15, 逻辑压印模板
appliedenergistics2:material:18, 逻辑电路板
appliedenergistics2:material:6, 物质球
appliedenergistics2:material:21, 名称压印模板
appliedenergistics2:material:3, 下界石英粉
appliedenergistics2:material:10, 高纯赛特斯石英水晶
appliedenergistics2:material:12, 高纯福鲁伊克斯水晶
appliedenergistics2:material:11, 高纯下界石英水晶
appliedenergistics2:material:48, 量子缠绕态奇点
appliedenergistics2:material:5, 硅
appliedenergistics2:material:19, 硅压印模板
appliedenergistics2:material:20, 硅板
appliedenergistics2:material:47, 奇点
appliedenergistics2:material:45, 陨石粉
appliedenergistics2:material:41, 无线接收器
appliedenergistics2:material:42, 无线信号增幅器
appliedenergistics2:material:40, 木齿轮
appliedenergistics2:part:300, ME破坏面板
appliedenergistics2:part:120, 线缆锚
appliedenergistics2:part:20, ME包层线缆 - 白色
appliedenergistics2:part:21, ME包层线缆 - 橙色
appliedenergistics2:part:22, ME包层线缆 - 品红色
appliedenergistics2:part:23, ME包层线缆 - 淡蓝色
appliedenergistics2:part:24, ME包层线缆 - 黄色
appliedenergistics2:part:25, ME包层线缆 - 黄绿色
appliedenergistics2:part:26, ME包层线缆 - 粉红色
appliedenergistics2:part:27, ME包层线缆 - 灰色
appliedenergistics2:part:28, ME包层线缆 - 淡灰色
appliedenergistics2:part:29, ME包层线缆 - 青色
appliedenergistics2:part:30, ME包层线缆 - 紫色
appliedenergistics2:part:31, ME包层线缆 - 蓝色
appliedenergistics2:part:32, ME包层线缆 - 棕色
appliedenergistics2:part:33, ME包层线缆 - 绿色
appliedenergistics2:part:34, ME包层线缆 - 红色
appliedenergistics2:part:35, ME包层线缆 - 黑色
appliedenergistics2:part:36, ME包层线缆 - 福鲁伊克斯色
appliedenergistics2:part:500, ME致密包层线缆 - 白色
appliedenergistics2:part:501, ME致密包层线缆 - 橙色
appliedenergistics2:part:502, ME致密包层线缆 - 品红色
appliedenergistics2:part:503, ME致密包层线缆 - 淡蓝色
appliedenergistics2:part:504, ME致密包层线缆 - 黄色
appliedenergistics2:part:505, ME致密包层线缆 - 黄绿色
appliedenergistics2:part:506, ME致密包层线缆 - 粉红色
appliedenergistics2:part:507, ME致密包层线缆 - 灰色
appliedenergistics2:part:508, ME致密包层线缆 - 淡灰色
appliedenergistics2:part:509, ME致密包层线缆 - 青色
appliedenergistics2:part:510, ME致密包层线缆 - 紫色
appliedenergistics2:part:511, ME致密包层线缆 - 蓝色
appliedenergistics2:part:512, ME致密包层线缆 - 棕色
appliedenergistics2:part:513, ME致密包层线缆 - 绿色
appliedenergistics2:part:514, ME致密包层线缆 - 红色
appliedenergistics2:part:515, ME致密包层线缆 - 黑色
appliedenergistics2:part:516, ME致密包层线缆 - 福鲁伊克斯色
appliedenergistics2:part:60, ME致密线缆 - 白色
appliedenergistics2:part:61, ME致密线缆 - 橙色
appliedenergistics2:part:62, ME致密线缆 - 品红色
appliedenergistics2:part:63, ME致密线缆 - 淡蓝色
appliedenergistics2:part:64, ME致密线缆 - 黄色
appliedenergistics2:part:65, ME致密线缆 - 黄绿色
appliedenergistics2:part:66, ME致密线缆 - 粉红色
appliedenergistics2:part:67, ME致密线缆 - 灰色
appliedenergistics2:part:68, ME致密线缆 - 淡灰色
appliedenergistics2:part:69, ME致密线缆 - 青色
appliedenergistics2:part:70, ME致密线缆 - 紫色
appliedenergistics2:part:71, ME致密线缆 - 蓝色
appliedenergistics2:part:72, ME致密线缆 - 棕色
appliedenergistics2:part:73, ME致密线缆 - 绿色
appliedenergistics2:part:74, ME致密线缆 - 红色
appliedenergistics2:part:75, ME致密线缆 - 黑色
appliedenergistics2:part:76, ME致密线缆 - 福鲁伊克斯色
appliedenergistics2:part:0, ME玻璃线缆 - 白色
appliedenergistics2:part:1, ME玻璃线缆 - 橙色
appliedenergistics2:part:2, ME玻璃线缆 - 品红色
appliedenergistics2:part:3, ME玻璃线缆 - 淡蓝色
appliedenergistics2:part:4, ME玻璃线缆 - 黄色
appliedenergistics2:part:5, ME玻璃线缆 - 黄绿色
appliedenergistics2:part:6, ME玻璃线缆 - 粉红色
appliedenergistics2:part:7, ME玻璃线缆 - 灰色
appliedenergistics2:part:8, ME玻璃线缆 - 淡灰色
appliedenergistics2:part:9, ME玻璃线缆 - 青色
appliedenergistics2:part:10, ME玻璃线缆 - 紫色
appliedenergistics2:part:11, ME玻璃线缆 - 蓝色
appliedenergistics2:part:12, ME玻璃线缆 - 棕色
appliedenergistics2:part:13, ME玻璃线缆 - 绿色
appliedenergistics2:part:14, ME玻璃线缆 - 红色
appliedenergistics2:part:15, ME玻璃线缆 - 黑色
appliedenergistics2:part:16, ME玻璃线缆 - 福鲁伊克斯色
appliedenergistics2:part:40, ME智能线缆 - 白色
appliedenergistics2:part:41, ME智能线缆 - 橙色
appliedenergistics2:part:42, ME智能线缆 - 品红色
appliedenergistics2:part:43, ME智能线缆 - 淡蓝色
appliedenergistics2:part:44, ME智能线缆 - 黄色
appliedenergistics2:part:45, ME智能线缆 - 黄绿色
appliedenergistics2:part:46, ME智能线缆 - 粉红色
appliedenergistics2:part:47, ME智能线缆 - 灰色
appliedenergistics2:part:48, ME智能线缆 - 淡灰色
appliedenergistics2:part:49, ME智能线缆 - 青色
appliedenergistics2:part:50, ME智能线缆 - 紫色
appliedenergistics2:part:51, ME智能线缆 - 蓝色
appliedenergistics2:part:52, ME智能线缆 - 棕色
appliedenergistics2:part:53, ME智能线缆 - 绿色
appliedenergistics2:part:54, ME智能线缆 - 红色
appliedenergistics2:part:55, ME智能线缆 - 黑色
appliedenergistics2:part:56, ME智能线缆 - 福鲁伊克斯色
appliedenergistics2:part:420, ME交换监控器
appliedenergistics2:part:360, ME合成终端
appliedenergistics2:part:200, 暗色照明面板
appliedenergistics2:part:260, ME输出总线
appliedenergistics2:part:302, ME流体破坏面板
appliedenergistics2:part:261, ME流体输出总线
appliedenergistics2:part:321, ME流体成型面板
appliedenergistics2:part:241, ME流体输入总线
appliedenergistics2:part:441, ME流体接口
appliedenergistics2:part:281, ME流体标准发信器
appliedenergistics2:part:221, ME流体存储总线
appliedenergistics2:part:520, ME流体终端
appliedenergistics2:part:320, ME成型面板
appliedenergistics2:part:301, ME精准破坏面板
appliedenergistics2:part:240, ME输入总线
appliedenergistics2:part:440, ME接口
appliedenergistics2:part:480, ME接口终端
appliedenergistics2:part:100, ME反相触发总线
appliedenergistics2:part:280, ME标准发信器
appliedenergistics2:part:160, 亮色照明面板
appliedenergistics2:part:469, P2P通道 - FE
appliedenergistics2:part:463, P2P通道 - 流体
appliedenergistics2:part:462, P2P通道 - 物品
appliedenergistics2:part:467, P2P通道 - 光
appliedenergistics2:part:460, P2P通道 - ME
appliedenergistics2:part:461, P2P通道 - 红石
appliedenergistics2:part:340, ME样板终端
appliedenergistics2:part:140, 石英纤维
appliedenergistics2:part:180, 照明面板
appliedenergistics2:part:220, ME存储总线
appliedenergistics2:part:400, ME存储监控器
appliedenergistics2:part:380, ME终端
appliedenergistics2:part:80, ME触发总线
enderio:item_enderface, 末影接口
enderio:item_conduit_facade:0, 导管框架
enderio:item_conduit_facade:1, 硬化导管框架
enderio:item_conduit_facade:2, 透明导管框架
enderio:item_conduit_facade:3, 透明硬化导管框架
enderio:item_basic_capacitor:0, 基础电容
enderio:item_basic_capacitor:1, 双层电容
enderio:item_basic_capacitor:2, 八位电容
enderio:block_alloy:0, 磁钢块
enderio:block_alloy:1, 充能合金块
enderio:block_alloy:2, 脉冲合金块
enderio:block_alloy:3, 红石合金块
enderio:block_alloy:4, 导电铁块
enderio:block_alloy:5, 充能铁块
enderio:block_alloy:6, 玄钢块
enderio:block_alloy:7, 魂金块
enderio:block_alloy:8, 末影钢块
enderio:block_alloy:9, 铁合金块
enderio:item_alloy_ingot:0, 磁钢锭
enderio:item_alloy_ingot:1, 充能合金锭
enderio:item_alloy_ingot:2, 脉冲合金锭
enderio:item_alloy_ingot:3, 红石合金锭
enderio:item_alloy_ingot:4, 导电铁锭
enderio:item_alloy_ingot:5, 充能铁锭
enderio:item_alloy_ingot:6, 玄钢锭
enderio:item_alloy_ingot:7, 魂金锭
enderio:item_alloy_ingot:8, 末影钢锭
enderio:item_alloy_ingot:9, 铁合金锭
enderio:item_alloy_nugget:0, 磁钢粒
enderio:item_alloy_nugget:1, 充能合金粒
enderio:item_alloy_nugget:2, 脉冲合金粒
enderio:item_alloy_nugget:3, 红石合金粒
enderio:item_alloy_nugget:4, 导电铁粒
enderio:item_alloy_nugget:5, 充能铁粒
enderio:item_alloy_nugget:6, 玄钢粒
enderio:item_alloy_nugget:7, 魂金粒
enderio:item_alloy_nugget:8, 末影钢粒
enderio:item_alloy_nugget:9, 铁合金粒
enderio:item_alloy_ball:0, 磁钢磨珠
enderio:item_alloy_ball:1, 充能合金磨珠
enderio:item_alloy_ball:2, 脉冲合金磨珠
enderio:item_alloy_ball:3, 红石合金磨珠
enderio:item_alloy_ball:4, 导电铁磨珠
enderio:item_alloy_ball:5, 充能铁磨珠
enderio:item_alloy_ball:6, 玄钢磨珠
enderio:item_alloy_ball:7, 魂金磨珠
enderio:item_alloy_ball:8, 末影钢磨珠
enderio:item_alloy_ball:9, 铁合金磨珠
enderio:item_material:0, 简易机器框架
enderio:item_material:1, 工业机器框架
enderio:item_material:2, 机器零件
enderio:item_material:3, 光伏板
enderio:item_material:4, 导管粘合剂
enderio:item_material:5, 硅
enderio:item_material:6, 滑翔机翼
enderio:item_material:7, 滑翔机
enderio:item_material:8, 营养精华棒
enderio:item_material:9, 木齿轮
enderio:item_material:10, 石齿轮
enderio:item_material:11, 铁齿轮
enderio:item_material:12, 充能合金齿轮
enderio:item_material:13, 脉冲合金齿轮
enderio:item_material:14, 充能水晶
enderio:item_material:15, 脉冲水晶
enderio:item_material:16, 末影水晶
enderio:item_material:17, 诱引水晶
enderio:item_material:18, 天气水晶
enderio:item_material:19, 预知水晶
enderio:item_material:20, 基岩粉
enderio:item_material:21, 面粉
enderio:item_material:22, 导管粘合胚料
enderio:item_material:23, 煤粉
enderio:item_material:24, 铁粉
enderio:item_material:25, 金粉
enderio:item_material:26, 铜粉
enderio:item_material:27, 锡粉
enderio:item_material:28, 末影珍珠粉
enderio:item_material:29, 黑曜石粉
enderio:item_material:32, 青金石粉
enderio:item_material:33, 石英粉
enderio:item_material:34, 预知水晶粉
enderio:item_material:35, 脉冲水晶粉
enderio:item_material:36, 充能水晶粉
enderio:item_material:37, 末影水晶粉
enderio:item_material:38, 光伏粉
enderio:item_material:39, 末影锭粗胚
enderio:item_material:40, 僵尸电极
enderio:item_material:41, Z-逻辑控制器
enderio:item_material:42, 人造僵尸
enderio:item_material:43, 末影谐振器
enderio:item_material:44, 意识末影谐振器
enderio:item_material:45, 骷髅契约板
enderio:item_material:46, 植物碎叶
enderio:item_material:47, 松散枯草
enderio:item_material:48, 有机绿色染料
enderio:item_material:49, 有机棕色染料
enderio:item_material:50, 有机黑色染料
enderio:item_material:51, 工业涂料
enderio:item_material:52, 灵魂协调涂料
enderio:item_material:53, 灵魂机器框架
enderio:item_material:54, 强化机器框架
enderio:item_material:55, 离魂机器框架
enderio:item_material:56, 守卫者电子二极管
enderio:item_material:57, 信素磨珠
enderio:item_material:58, 末影磨珠
enderio:item_material:59, 流明磨珠
enderio:item_material:60, 基础红石过滤器
enderio:item_material:61, 混乱粉
enderio:item_material:62, 末影碎片
enderio:item_material:63, 凋零尘
enderio:item_material:64, 远程接入升级
enderio:item_material:65, 无线能量传输蝶形集成元件
enderio:item_material:66, 末影钢机器框架
enderio:item_material:67, 强化涂料
enderio:item_material:68, 强化机器零件
enderio:item_material:69, 简易机器零件
enderio:item_material:70, 蛋糕底座
enderio:item_material:71, 无尽之杆
enderio:item_material:72, 釉制地狱砖
enderio:item_material:73, 玄钢齿轮
enderio:item_material:74, 魂金粉
enderio:item_material:75, 无尽试剂
enderio:item_material:76, 粘土荧石粉
enderio:item_material:77, 黑纸
enderio:item_material:78, 动物标记徽章
enderio:item_material:79, 怪物标记徽章
enderio:item_material:80, 玩家标记徽章
enderio:item_material:81, 未烧制的死亡之瓮
enderio:item_broken_spawner:0, 破损的刷怪箱
enderio:block_infinity_fog:0, 基岩尘
enderio:block_infinity:0, 基岩粉块
enderio:block_infinity:1, 压缩基岩粉块
enderio:block_infinity:2, 二重压缩基岩粉块
enderio:block_holy_fog, 荧石纳米颗粒（旧）
enderio:block_holier_fog, 荧石纳米颗粒
enderio:block_dark_steel_anvil:0, 玄钢砧
enderio:block_dark_steel_anvil:1, 轻微损坏的玄钢砧
enderio:block_dark_steel_anvil:2, 严重损坏的玄钢砧
enderio:block_dark_paper_anvil:0, 黑纸砧
enderio:block_dark_paper_anvil:1, 轻微损坏的黑纸砧
enderio:block_dark_paper_anvil:2, 严重损坏的黑纸砧
enderio:block_dark_steel_ladder, 玄钢梯子
enderio:block_dark_iron_bars, 玄钢栅栏
enderio:block_dark_steel_trapdoor, 玄钢活板门
enderio:block_dark_steel_door, 玄钢门
enderio:block_reinforced_obsidian, 强化黑曜石
enderio:block_self_resetting_lever5, 自复原拉杆（5 秒）
enderio:block_self_resetting_lever10, 自复原拉杆（10 秒）
enderio:block_self_resetting_lever30, 自复原拉杆（30 秒）
enderio:block_self_resetting_lever60, 自复原拉杆（1 分钟）
enderio:block_self_resetting_lever300, 自复原拉杆（5 分钟）
enderio:block_self_resetting_lever5i, 反向自复原拉杆（5 秒）
enderio:block_self_resetting_lever10i, 反向自复原拉杆（10 秒）
enderio:block_self_resetting_lever30i, 反向自复原拉杆（30 秒）
enderio:block_self_resetting_lever60i, 反向自复原拉杆（1 分钟）
enderio:block_self_resetting_lever300i, 反向自复原拉杆（5 分钟）
enderio:block_decoration1:0, 机器框架（装饰方块）
enderio:block_decoration1:1, 空白机器（装饰方块）
enderio:block_decoration1:2, 机器顶面（装饰方块）
enderio:block_decoration1:3, 机器全侧面（装饰方块）
enderio:block_decoration1:4, 机器全背面（装饰方块）
enderio:block_decoration1:5, 机器侧面（装饰方块）
enderio:block_decoration1:6, 机器背面（装饰方块）
enderio:block_decoration1:7, 空白灵魂机器（装饰方块）
enderio:block_decoration1:8, 灵魂机器顶面（装饰方块）
enderio:block_decoration1:9, 灵魂机器侧面（装饰方块）
enderio:block_decoration1:10, 灵魂机器背面（装饰方块）
enderio:block_decoration1:11, 灵魂机器全侧面（装饰方块）
enderio:block_decoration1:12, 灵魂机器全背面（装饰方块）
enderio:block_decoration1:13, 红色机器（装饰方块）
enderio:block_decoration1:14, 破损的刷怪箱（装饰方块）
enderio:block_decoration1:15, 透明方块（装饰方块）
enderio:block_decoration2:0, 合金炉（装饰方块）
enderio:block_decoration2:1, 物品缓存器（装饰方块）
enderio:block_decoration2:2, 能量缓存器（装饰方块）
enderio:block_decoration2:3, 多功能缓存器（装饰方块）
enderio:block_decoration2:4, 创造模式缓存器（装饰方块）
enderio:block_decoration2:5, 合成器（装饰方块）
enderio:block_decoration2:6, 喷涂机（装饰方块）
enderio:block_decoration2:7, 能量监控器（装饰方块）
enderio:block_decoration2:8, SAG磨粉机（装饰方块）
enderio:block_decoration2:9, 头颅装配机（装饰方块）
enderio:block_decoration2:10, 斯特林发电机（装饰方块）
enderio:block_decoration2:11, 流体储罐（装饰方块）
enderio:block_decoration2:12, 高压流体储罐（装饰方块）
enderio:block_decoration2:13, 旅行锚（装饰方块）
enderio:block_decoration2:14, 虚空箱子（装饰方块）
enderio:block_decoration2:15, 无线充能器（装饰方块）
enderio:block_decoration3:0, 虚空经验箱（装饰方块）
enderio:block_decoration3:1, 简易合金炉（装饰方块）
enderio:block_decoration3:2, 简易斯特林发电机（装饰方块）
enderio:block_decoration3:3, 有线充能器（装饰方块）
enderio:block_decoration3:4, 简易SAG磨粉机（装饰方块）
enderio:block_industrial_insulation, 工业隔离方块
enderio:block_end_iron_bars, 末影钢栅栏
enderio:block_confusion_charge, 混乱炸药
enderio:block_concussion_charge, 震荡炸药
enderio:block_ender_charge, 末影炸药
enderio:block_painted_slab, 喷涂台阶
enderio:block_painted_stone_slab, 喷涂石台阶
enderio:block_painted_pressure_plate:1, 木质压力板（无声）
enderio:block_painted_pressure_plate:3, 石质压力板（无声）
enderio:block_painted_pressure_plate:5, 重质测重压力板（无声）
enderio:block_painted_pressure_plate:7, 测重压力板（轻质）（无声）
enderio:block_painted_pressure_plate:8, 玄钢压力板
enderio:block_painted_pressure_plate:9, 玄钢压力板（无声）
